"n","dd","d","all","ratio","date","pv1","pv2","ratio_rm","all_rm","n_rm","d_rm"
1.0491,1.0434,1.0105,1.0288,1.8191,2018-09-28,0.550665520999437,0.449334479000563,1.1762415,1.03364,1.037035,1.029125
1.045,1.0661,1.0197,1.0343,1.4486,2018-09-29,0.314122923598519,0.685877076401481,1.2013755,1.034425,1.039085,1.02862
1.0264,1.0427,1.0182,1.0237,1.1486,2018-09-30,0.264196973196546,0.735803026803455,1.2089455,1.035875,1.04105,1.029705
1.0277,1.0307,1.016,1.0222,1.2228,2018-10-01,0.190472093209808,0.809527906790191,1.202588,1.03743,1.04229,1.031375
1.0297,1.0372,1.0143,1.0228,1.3008,2018-10-02,0.182124951168684,0.817875048831316,1.2254205,1.038735,1.044305,1.031705
1.082,1.0628,1.0285,1.0545,1.8221,2018-10-03,0.0800695874774881,0.919930412522512,1.233475,1.040945,1.046965,1.03361
1.0201,1.0114,1.0298,1.024,0.85315,2018-10-04,0.0838174306101316,0.916182569389868,1.21122,1.04299,1.04849,1.036005
1.052,1.0681,1.037,1.0461,1.2028,2018-10-05,0.0681415520971085,0.931858447902892,1.24848,1.046295,1.05361,1.037595
1.0417,1.0496,1.0384,1.0408,1.0448,2018-10-06,0.0748160236328143,0.925183976367186,1.253825,1.049785,1.05716,1.04086
1.0528,1.0389,1.0268,1.039,1.4104,2018-10-07,0.0741748999820761,0.925825100017924,1.238735,1.05165,1.058525,1.042965
1.0425,1.0639,1.0731,1.0584,0.72124,2018-10-08,0.0731578796507557,0.926842120349244,1.200725,1.053775,1.059645,1.045715
1.0546,1.0954,1.0549,1.0579,0.99678,2018-10-09,0.112859284666241,0.887140715333759,1.177669,1.056295,1.06142,1.04883
1.0861,1.0583,1.0566,1.0697,1.3174,2018-10-10,0.119767678680695,0.880232321319305,1.164047,1.059795,1.0643,1.052975
1.0592,1.0797,1.0607,1.0616,0.98415,2018-10-11,0.108988374387918,0.891011625612082,1.152079,1.063675,1.067765,1.05714
1.0579,1.0965,1.0403,1.0526,1.228,2018-10-12,0.145040092692102,0.854959907307898,1.1353145,1.06589,1.06968,1.06001
1.0825,1.0966,1.0716,1.0785,1.1006,2018-10-13,0.141308292718886,0.858691707281114,1.1092745,1.066165,1.06915,1.060905
1.0737,1.0938,1.0625,1.0702,1.1128,2018-10-14,0.227114513990998,0.772885486009002,1.109045,1.06912,1.07189,1.064155
1.131,1.1126,1.0471,1.0886,2.0027,2018-10-15,0.148653418795372,0.851346581204628,1.10066,1.07018,1.072835,1.065665
1.0895,1.1205,1.0915,1.093,0.98428,2018-10-16,0.198415177201225,0.801584822798775,1.099315,1.071135,1.073855,1.066765
1.067,1.0877,1.0618,1.0663,1.0536,2018-10-17,0.250589868662737,0.749410131337263,1.08068,1.07206,1.074095,1.068135
1.0715,1.1031,1.0655,1.0713,1.0589,2018-10-18,0.27407155692782,0.72592844307218,1.125413,1.071655,1.07546,1.06594
1.0805,1.1241,1.082,1.0847,0.98748,2018-10-19,0.488995896464564,0.511004103535436,1.135684,1.071545,1.07577,1.065415
1.084,1.1077,1.1011,1.0937,0.87616,2018-10-20,0.391212619230658,0.608787380769342,1.126989,1.071265,1.075115,1.06555
1.097,1.1189,1.0993,1.0998,0.98344,2018-10-21,0.509127158275333,0.490872841724667,1.1104275,1.070815,1.073915,1.06619
1.068,1.0383,1.0717,1.0671,0.96551,2018-10-22,0.541421202444558,0.458578797555442,1.1078225,1.071235,1.07444,1.06681
1.0714,1.07,1.0464,1.06,1.3013,2018-10-23,0.493974938289677,0.506025061710323,1.083833,1.06938,1.071595,1.06641
1.0749,1.0647,1.0948,1.0831,0.84856,2018-10-24,0.413990836334429,0.586009163665571,1.087888,1.068505,1.070925,1.065515
1.0709,1.0482,1.0672,1.0673,1.0351,2018-10-25,0.572527753386885,0.427472246613115,1.0285575,1.067955,1.067645,1.06758
1.0621,1.046,1.0604,1.0599,1.0179,2018-10-26,0.629788848449523,0.370211151550477,1.0325185,1.06736,1.067275,1.066755
1.0576,1.0747,1.0542,1.0575,1.0377,2018-10-27,0.633687818070439,0.366312181929561,1.0322085,1.06844,1.06849,1.06794
1.0698,1.062,1.0292,1.0503,1.6159,2018-10-28,0.61207045364948,0.38792954635052,1.03080368421053,1.06828947368421,1.06833157894737,1.06656
1.0608,1.0903,1.0444,1.0557,1.2022,2018-10-29,0.639578258707394,0.360421741292606,1.01935842105263,1.06635789473684,1.06605789473684,1.065425
1.073,1.0415,1.0593,1.0641,1.1435,2018-10-30,0.676781158702975,0.323218841297025,1.05097631578947,1.06603684210526,1.06745789473684,1.06352
1.0352,1.0444,1.0735,1.0526,0.65292,2018-10-31,0.690524366267692,0.309475633732308,1.05297947368421,1.06671578947368,1.06833684210526,1.06408
1.0684,1.0601,1.0527,1.061,1.1759,2018-11-01,0.732077688835688,0.267922311164312,1.0829,1.06729473684211,1.06999473684211,1.0631
1.0256,1.0219,1.0636,1.0414,0.62081,2018-11-02,0.768116183846108,0.231883816153892,1.08044210526316,1.06770526315789,1.07027368421053,1.063465
1.0603,1.0512,1.0446,1.0527,1.1939,2018-11-03,0.862254143541108,0.137745856458892,1.12649684210526,1.06505789473684,1.06882105263158,1.05933
1.0654,1.0928,1.0884,1.0776,0.81609,2018-11-04,0.861893559249663,0.138106440750337,1.14486,1.06379473684211,1.06801578947368,1.05747
1.0821,1.1056,1.075,1.0811,1.0635,2018-11-05,0.875712687207184,0.124287312792816,1.16314947368421,1.06233157894737,1.06689473684211,1.055455
1.0913,1.0818,1.0855,1.0879,1.0474,2018-11-06,0.857144374572891,0.142855625427109,1.18341789473684,1.06107894736842,1.06616842105263,1.05374
NA,NA,1.0379,NA,NA,2018-11-07,0.82060673181505,0.17939326818495,1.16500736842105,1.05921052631579,1.06348421052632,1.05264
1.0373,1.0551,1.0593,1.048,0.77002,2018-11-08,0.837222484076296,0.162777515923704,1.22266,1.05709473684211,1.06200526315789,1.0500965
1.1106,1.0895,1.063,1.0876,1.4769,2018-11-09,0.825265788384261,0.174734211615739,1.20094421052632,1.05670555555556,1.05878421052632,1.0486115
1.1137,1.1181,1.1105,1.1127,1.0215,2018-11-10,0.814478112474314,0.185521887525686,1.24312736842105,1.05510555555556,1.05867894736842,1.0455065
1.0995,1.0822,1.0521,1.0781,1.534,2018-11-11,0.705194198698865,0.294805801301135,1.23638,1.05269444444444,1.05608947368421,1.0437015
1.0767,1.0863,1.0537,1.0678,1.2546,2018-11-12,0.646931150033159,0.353068849966841,1.27057833333333,1.05335882352941,1.05778333333333,1.0407065
1.0473,1.0519,1.0121,1.0328,1.7236,2018-11-13,0.613252637809707,0.386747362190293,1.24209833333333,1.05218235294118,1.05557222222222,1.0408415
1.0556,1.0367,1.03,1.0433,1.384,2018-11-14,0.40757965509417,0.59242034490583,1.27294888888889,1.05077058823529,1.05546111111111,1.0382365
1.0408,1.0399,1.0201,1.0321,1.3654,2018-11-15,0.393807293992418,0.606192706007582,1.28526941176471,1.048875,1.05238333333333,1.03630157894737
1.0438,1.0424,1.0199,1.0337,1.4228,2018-11-16,0.330573014634517,0.669426985365484,1.30013625,1.04627333333333,1.05009411764706,1.03356833333333
1.0188,1.0268,1.0072,1.0148,1.2661,2018-11-17,0.274746731578552,0.725253268421448,1.29373411764706,1.0450625,1.04907222222222,1.03261277777778
1.0327,1.0246,0.99353,1.0155,2.2976,2018-11-18,0.0493718203713718,0.950628179628628,1.31813882352941,1.0443125,1.04925,1.03090166666667
1.0118,NA,1.0296,NA,0.7309,2018-11-19,0.0251454188525202,0.97485458114748,1.30821625,1.04142666666667,1.04496666666667,1.02901352941176
1.0332,1.0316,1.0114,1.0238,1.4544,2018-11-20,0.0131352084084197,0.98686479159158,1.2899125,1.03722,1.04075,1.02636647058824
1.0192,1.0138,1.0166,1.0176,1.0477,2018-11-21,0.00723532578692739,0.992764674213073,1.2569125,1.03362,1.03646666666667,1.02460176470588
NA,1.0242,1.0037,NA,NA,2018-11-22,0.00557829605390917,0.994421703946091,1.225719375,1.03080666666667,1.03313333333333,1.02344294117647
1.0205,1.0329,1.0473,1.0327,0.68126,2018-11-23,0.00884195829064885,0.991158041709351,1.17940875,1.03054666666667,1.03205,1.02443117647059
1.0634,1.0801,1.0363,1.0536,1.3714,2018-11-24,0.00641343908466168,0.993586560915338,1.15894625,1.02898,1.03018333333333,1.02377823529412
1.0267,NA,NA,NA,NA,2018-11-25,0.00626725476176255,0.993732745238237,1.1308475,1.02780666666667,1.02860555555556,1.02359
NA,NA,NA,NA,NA,2018-11-26,0.00554086428251382,0.994459135717486,1.09718875,1.02687333333333,1.02707777777778,1.02378411764706
1.0317,1.0304,1.0207,1.0269,1.1913,2018-11-27,0.00550239532219041,0.99449760467781,1.050638125,1.02786666666667,1.02666111111111,1.02661352941176
1.0405,1.0435,1.0285,1.036,1.1849,2018-11-28,0.00759078213746057,0.992409217862539,0.982538125,1.02973333333333,1.02731666666667,1.02879411764706
1.0335,1.0364,NA,NA,NA,2018-11-29,0.00650359407586543,0.993496405924135,1.009088125,1.02885625,1.02772777777778,1.02773529411765
1.0378,1.0465,1.0655,1.0496,0.72864,2018-11-30,0.00972518412567886,0.990274815874321,0.985788125,1.02855625,1.02703888888889,1.02803529411765
1.0224,1.0437,1.0221,1.0241,1.006,2018-12-01,0.00621957306629055,0.993780426933709,0.966240625,1.0294,1.02718888888889,1.02958235294118
1.0167,1.0383,1.034,1.0256,0.75551,2018-12-02,0.00801085120164634,0.991989148798354,0.977620588235294,1.02953529411765,1.02762631578947,1.03087058823529
1.0278,1.0349,1.0289,1.0289,0.98263,2018-12-03,0.00645033632207888,0.993549663677921,1.03438764705882,1.02855294117647,1.02793684210526,1.02818235294118
1.022,1.0111,1.0189,1.0198,1.0566,2018-12-04,0.0142232275635082,0.985776772436492,0.99411,1.02782941176471,1.02608947368421,1.02945294117647
1.0124,1.0158,1.0169,1.0145,0.91582,2018-12-05,0.011120302032371,0.988879697967629,0.980893333333333,1.02782777777778,1.02563157894737,1.02979444444444
1.0163,1.0235,1.0232,1.0197,0.88426,2018-12-06,0.0197887927801397,0.98021120721986,1.00146210526316,1.02980526315789,1.02824,1.03068947368421
1.0113,1.0256,1.0553,1.0297,0.52129,2018-12-07,0.0313747573403299,0.96862524265967,1.00281473684211,1.02990526315789,1.02834,1.03071578947368
1.0445,1.0966,1.0306,1.0435,1.208,2018-12-08,0.0445016996604203,0.95549830033958,0.967574210526316,1.02907894736842,1.026585,1.03157894736842
1.0192,1.0143,1.0116,1.0157,1.1557,2018-12-09,0.0162378792596164,0.983762120740384,0.9575745,1.027775,1.024827,1.030445
1.0208,1.0196,1.0165,1.019,1.0816,2018-12-10,0.0160934340850698,0.98390656591493,0.956953,1.026185,1.023417,1.028565
1.0219,1.0333,1.0429,1.0311,0.73494,2018-12-11,0.0193886803525134,0.980611319647487,0.952218,1.026015,1.023197,1.028625
1.0355,1.038,1.0256,1.0317,1.1597,2018-12-12,0.0327307861121854,0.967269213887815,0.960354,1.025695,1.023222,1.028025
1.0264,1.0239,1.0016,1.016,1.6463,2018-12-13,0.0165459437148247,0.983454056285175,0.9565375,1.02491,1.022382,1.02738
1.0283,1.0418,1.0579,1.0413,0.68668,2018-12-14,0.0195404468971607,0.980459553102839,0.949971,1.025445,1.022702,1.028115
1.018,1.0502,1.0356,1.0278,0.75621,2018-12-15,0.0434712146697795,0.95652878533022,0.968475,1.025325,1.022892,1.02749
1.0778,1.0792,1.0468,1.0654,1.3717,2018-12-16,0.0679497386222666,0.932050261377734,0.9717945,1.02474,1.022447,1.026815
1.0337,1.0326,1.0212,1.0288,1.217,2018-12-17,0.0629738811717807,0.937026118828219,1.00499,1.023825,1.022617,1.02438
1.0054,1.0006,1.0449,1.0203,0.51533,2018-12-18,0.0739124271911752,0.926087572808825,1.002685,1.02231,1.021127,1.02323
0.99834,1.0036,1.0089,1.003,0.76758,2018-12-19,0.226110721542665,0.773889278457335,0.9870745,1.021925,1.020402,1.02327
1.0096,1.0199,1.0279,1.0178,0.71621,2018-12-20,0.247030185467524,0.752969814532476,0.9844545,1.021635,1.020082,1.02309
1.018,1.0242,1.0233,1.0207,0.9113,2018-12-21,0.358035383980344,0.641964616019656,0.9785295,1.020415,1.0188585,1.021875
1.0172,1.0186,1.022,1.0192,0.91823,2018-12-22,0.378445026051831,0.621554973948169,0.9608245,1.019265,1.0172735,1.021275
1.011,1.0129,1.016,1.0132,0.9063,2018-12-23,0.44901451100545,0.55098548899455,0.9292345,1.01898,1.0164835,1.021695
1.0284,1.029,1.0336,1.0305,0.92527,2018-12-24,0.384839629941865,0.615160370058135,0.9707205,1.01724,1.0157285,1.018611
1.0162,1.0227,1.0044,1.0121,1.2859,2018-12-25,0.449577566584451,0.550422433415549,0.98337,1.016015,1.0149635,1.016946
1.0074,1.0036,1.0097,1.008,0.95065,2018-12-26,0.361490653612759,0.638509346387241,0.979675,1.012985,1.0115485,1.0145535
1.0147,1.0139,1.0066,1.0114,1.1852,2018-12-27,0.334754046194977,0.665245953805023,0.96553,1.011565,1.0098185,1.0135735
1.0147,1.0299,1.0076,1.0132,1.1619,2018-12-28,0.336176977140286,0.663823022859714,0.9819895,1.010885,1.0097385,1.0118885
1.0047,1.0079,1.0124,1.008,0.84349,2018-12-29,0.367205527431628,0.632794472568372,0.959873,1.0105705,1.008878,1.0123435
1.0119,1.0113,1.0082,1.0103,1.0832,2019-01-16,0.831085168634381,0.168914831365619,0.9035045,1.0102555,1.0079075,1.013175
0.99549,0.99857,1.0075,1.0008,0.72708,2019-01-17,0.908764752655179,0.091235247344821,0.9194435,1.0107405,1.0086825,1.013185
1.0055,1.0071,1.0143,1.0092,0.82642,2019-01-18,0.904840752213125,0.0951592477868752,0.9522315,1.011685,1.010446,1.013155
1.0116,1.0185,1.0159,1.0139,0.91851,2019-01-19,0.920044996606434,0.0799550033935657,1.0006305,1.01193,1.0114245,1.012383
1.0065,1.0298,1.0203,1.0141,0.75759,2019-01-20,0.926334432108661,0.0736655678913393,0.9925315,1.0121,1.0114445,1.012873
1.0062,1.0012,1.0124,1.0083,0.87397,2019-01-21,0.937848050041973,0.0621519499580274,1.0448465,1.0111025,1.0109945,1.0112175
1.023,1.0104,1.0118,1.0173,1.2324,2019-01-22,0.921238634401495,0.0787613655985054,1.05376,1.0110425,1.0110895,1.0108525
1.014,1.0233,1.0234,1.0187,0.84273,2019-01-23,0.90341346327419,0.0965865367258103,1.056711,1.0108375,1.0109745,1.0105625
1.0213,1.0207,1.0143,1.0183,1.1377,2019-01-24,0.912422520782805,0.0875774792171947,1.0475475,1.0103425,1.01032,1.0102825
1.0034,1.0093,1.0101,1.0067,0.85543,2019-01-25,0.916505381033468,0.0834946189665316,1.032885,1.0102025,1.009935,1.0104425
1.0193,1.0241,1.0114,1.0164,1.1633,2019-01-27,0.879171696332303,0.120828303667697,1.033031,1.0105175,1.0102205,1.0107925
1.0057,1.0087,1.014,1.0108,0.83556,2019-07-24,0.28793024019665,0.71206975980335,0.9346405,1.010332,1.007115,1.0122335
0.99586,1.0041,1.0107,1.0053,0.68613,2019-07-25,0.4142074335211,0.5857925664789,0.9298865,1.010642,1.00729,1.0126185
1.0072,1.0283,1.0192,1.0162,0.78618,2019-07-26,0.454002092521921,0.545997907478079,0.9161585,1.011767,1.00758,1.0141385
1.0008,0.9972,1.0047,1.0027,0.90578,2019-07-27,0.525617142756678,0.474382857243322,0.903639,1.015092,1.009715,1.0182735
1.0119,1.0086,1.0072,1.0089,1.1092,2019-07-28,0.470263568629478,0.529736431370522,0.9200115,1.016422,1.011555,1.0190935
1.0063,1.0045,1.0116,1.0091,0.88903,2019-07-29,0.430979414875358,0.569020585124642,0.9190815,1.018317,1.013515,1.0208135
0.99994,1.0052,1.02,1.0122,0.64596,2019-07-30,0.512047361398519,0.487952638601481,0.9190285,1.019187,1.01424,1.0216085
1.0129,1.0161,1.0296,1.0229,0.7477,2019-07-31,0.67531991268312,0.32468008731688,0.9001225,1.020562,1.01452,1.0236785
1.0156,1.0186,1.0292,1.0238,0.79347,2019-08-01,0.763444798355137,0.236555201644863,0.853522,1.02335,1.01613,1.02729
1.0142,1.0244,1.0306,1.0246,0.75569,2019-08-02,0.790129013017417,0.209870986982583,0.8675795,1.02456,1.017715,1.02814
1.0281,1.0401,1.0079,1.0175,1.454,2019-08-03,0.774721081354404,0.225278918645596,0.8694,1.02542,1.018485,1.02892
1.0124,1.0196,1.0133,1.0136,0.98252,2019-08-04,0.773627662857793,0.226372337142207,0.8863835,1.02648,1.020037,1.02965
1.0094,1.032,1.0396,1.0284,0.60443,2019-08-05,0.802065868450649,0.197934131549351,0.8641745,1.0252895,1.018499,1.02877
1.0412,1.0644,1.0857,1.0684,0.63635,2019-08-06,0.89420336556513,0.10579663443487,0.868674,1.0270245,1.020244,1.030335
1.0421,1.0537,1.0419,1.0431,1.0016,2019-08-07,0.913284889445927,0.0867151105540726,0.866364,1.0274345,1.020619,1.030775
1.047,1.0492,1.0354,1.0407,1.1611,2019-08-08,0.865118488060221,0.134881511939779,0.8815675,1.0270495,1.020599,1.0301445
1.0161,1.0432,1.021,1.0213,0.91545,2019-08-09,0.881972352658791,0.118027647341209,0.898181,1.0262515,1.0203455,1.0289235
1.0128,1.0344,1.0514,1.0363,0.56115,2019-08-10,0.900551460186934,0.0994485398130664,0.906819,1.0268915,1.0212905,1.0293285
1.0419,1.0458,1.0625,1.0538,0.79249,2019-08-11,0.951435740972612,0.048564259027388,0.915863,1.0268965,1.0215805,1.0290135
1.0329,1.0544,1.0273,1.0316,1.0878,2019-08-12,0.964125992701935,0.0358740072980648,0.911878,1.0266215,1.0211955,1.0288435
1.0211,1.0448,1.0296,1.028,0.87197,2019-08-13,0.932965501838587,0.0670344981614127,0.902838,1.0264665,1.0209555,1.0289685
1.0269,1.033,1.0253,1.0265,1.0258,2019-08-14,0.925627760584088,0.074372239415912,0.919667,1.0258615,1.0206805,1.0281215
0.97644,0.99806,1.0016,0.99239,0.342,2019-08-15,0.975345883144123,0.0246541168558766,0.9265895,1.024356,1.019803,1.0262265
1.0357,1.0533,1.036,1.0374,0.99577,2019-08-16,0.990537342901662,0.0094626570983382,0.951862,1.021051,1.018008,1.0219465
1.0194,1.0151,1.016,1.0171,1.063,2019-08-17,0.984927392527538,0.0150726074724616,0.942412,1.019416,1.016123,1.0205465
1.0059,0.99897,0.99899,1.0014,1.1931,2019-08-18,0.977156267938853,0.0228437320611466,0.926315,1.017586,1.0137595,1.0191115
0.99487,1.0062,0.99558,0.99624,0.97823,2019-08-19,0.982100968151032,0.0178990318489681,0.929631,1.016556,1.0129595,1.0181015
1.0318,1.0395,1.0377,1.0357,0.92046,2019-08-20,0.986588361705533,0.0134116382944666,0.9697735,1.015346,1.0134145,1.0158465
1.0214,1.0411,1.0229,1.0239,0.97435,2019-08-21,0.991919857758219,0.00808014224178073,0.986209,1.013516,1.0123745,1.0134615
1.0065,1.0263,1.0272,1.0191,0.67599,2019-08-22,0.999516472251595,0.000483527748405054,0.9700475,1.012146,1.0106545,1.0125615
1.0233,1.0042,1.0104,1.0144,1.2732,2019-08-23,0.999614746479495,0.000385253520504577,0.983669,1.011556,1.0106145,1.0117415
1.0069,1.0095,0.99636,1.0015,1.3191,2019-08-24,0.999122134932977,0.000877865067022692,0.9697425,1.011426,1.0099445,1.0119965
0.99185,1.0061,1.0017,0.99829,0.74288,2019-08-25,0.998670517219397,0.00132948278060299,1.0067675,1.0130265,1.0124025,1.0129565
1.0053,1.0033,1.0001,1.0023,1.1418,2019-08-26,0.998141908503909,0.0018580914960911,1.028134,1.0123715,1.0123775,1.0118465
1.0044,1.0138,1.0139,1.0104,0.8126,2019-08-27,0.998560060839047,0.00143993916095273,1.022267,1.0129665,1.0126975,1.0125165
0.99973,1.0061,1.0067,1.0041,0.83916,2019-08-28,0.999631530390947,0.000368469609053452,0.995681,1.0143765,1.0131175,1.014587
1.0001,1.0033,1.0008,1.0007,0.98177,2019-08-29,0.999835964969669,0.000164035030331455,1.0027045,1.0158495,1.014894,1.015973
1.0219,1.0068,1.0063,1.0121,1.364,2019-08-30,0.999729609041877,0.000270390958123238,1.0156565,1.0152745,1.014789,1.015068
1.0211,1.0142,1.0148,1.0172,1.1212,2019-08-31,0.999377773234936,0.000622226765063516,1.020194,1.0144195,1.014149,1.014213
0.9985,0.99808,1.0093,1.0042,0.76457,2019-09-01,0.999619974622142,0.000380025377858359,1.0509445,1.0159695,1.017019,1.014913
1.0203,1.0176,1.0132,1.0162,1.1444,2019-09-02,0.99974638366783,0.000253616332169657,1.0289795,1.0175745,1.017699,1.016973
1.0135,1.0317,1.0304,1.0239,0.74727,2019-09-03,0.999953226711293,4.67732887070796e-05,1.0170095,1.0196245,1.019574,1.019075
1.0256,1.042,1.0208,1.0244,1.0825,2019-09-04,0.999964609215589,3.53907844109789e-05,1.0327655,1.021905,1.0223415,1.02112
1.0352,1.0426,1.0138,1.0243,1.4231,2019-09-05,0.999920774041437,7.92259585630764e-05,1.0553905,1.024335,1.0257565,1.02274
1.0258,1.0421,1.0294,1.029,0.94566,2019-09-06,0.999670060164865,0.000329939835134914,1.056377,1.024775,1.0262715,1.0233
1.0143,1.034,1.0404,1.0296,0.66138,2019-09-07,0.999935337604066,6.46623959337851e-05,1.075479,1.027665,1.02995,1.025635
1.0304,1.0184,1.0233,1.0257,1.1187,2019-09-08,0.999982466256115,1.75337438849115e-05,1.0873505,1.02985,1.032615,1.027455
1.0297,1.0269,1.0196,1.0242,1.1795,2019-09-09,0.999959099700071,4.0900299928659e-05,1.0808305,1.030755,1.033385,1.028305
1.0086,1.0041,1.0058,1.0068,1.0651,2019-09-10,0.999944179777773,5.58202222271047e-05,1.0970255,1.031865,1.03487,1.02876
1.0639,1.0402,1.0412,1.0501,1.291,2019-09-11,0.999832916340765,0.000167083659235307,1.114357,1.033475,1.036985,1.029945
1.0369,1.0629,1.0516,1.0465,0.8339,2019-09-12,0.999906573935407,9.34260645927634e-05,1.124117,1.034335,1.038155,1.03045
1.0444,1.0591,1.0384,1.0425,1.0797,2019-09-13,0.999880974207933,0.000119025792066663,1.1692935,1.034915,1.040195,1.029855
1.0472,1.0364,1.0426,1.0439,1.058,2019-09-14,0.999914350576309,8.56494236913052e-05,1.1701285,1.036715,1.0422,1.03164
1.0736,1.0553,1.0325,1.0509,1.5943,2019-09-15,0.999697187254861,0.000302812745139448,1.1449065,1.037135,1.04179,1.03258
1.0147,1.0065,1.0251,1.0192,0.83233,2019-09-16,0.99915443553707,0.000845564462930426,1.1570685,1.03694,1.04208,1.03215
1.0733,1.0577,1.0534,1.0619,1.2212,2019-09-17,0.999421492440241,0.000578507559759013,1.1908595,1.03647,1.042835,1.03077
1.0534,1.0451,1.0372,1.0444,1.2192,2019-09-18,0.999423574344668,0.000576425655331509,1.2164795,1.03727,1.044405,1.03079
1.0373,1.0368,1.0233,1.0302,1.2336,2019-09-19,0.99928558498597,0.000714415014030287,1.2230945,1.03791,1.045245,1.031145
1.0508,1.0784,1.0239,1.0394,1.4451,2019-09-20,0.997712417599302,0.00228758240069815,1.2739545,1.03959,1.048265,1.03156
1.0408,1.0346,1.033,1.0364,1.1112,2019-09-21,0.996715617738833,0.00328438226116722,1.2737995,1.03955,1.048095,1.03144
1.0437,1.0413,1.0233,1.0334,1.3396,2019-09-22,0.996474376266232,0.00352562373376808,1.3068245,1.041205,1.051315,1.031645
1.0543,1.0453,1.0185,1.0355,1.6508,2019-09-23,0.995684337300411,0.00431566269958919,1.3079195,1.04328,1.053645,1.03369
1.0657,1.0566,1.0565,1.0604,1.0992,2019-09-24,0.994833860289617,0.00516613971038304,1.3079745,1.04403,1.05446,1.034455
1.027,1.0622,1.0326,1.0327,0.91866,2019-09-25,0.995966776676845,0.00403322332315472,1.2921395,1.044425,1.054295,1.035185
1.0316,NA,1.0208,1.0251,1.1889,2019-09-26,0.99621716042636,0.00378283957363962,1.2973165,1.046985,1.05691,1.037635
1.0294,1.0183,1.0128,1.0202,1.3372,2019-09-27,0.990711632879937,0.0092883671200629,1.3000965,1.046695,1.056725,1.037295
1.0618,1.0473,1.0237,1.0417,1.6311,2019-09-28,0.974910076494422,0.025089923505578,1.3126065,1.047585,1.05809,1.037595
1.0465,1.0475,1.0267,1.037,1.3118,2019-09-29,0.922210570606048,0.0777894293939521,1.3004415,1.049115,1.05912,1.03937
1.069,1.0578,1.0141,1.0404,2.0823,2019-09-30,0.854780954900466,0.145219045099534,1.2947065,1.04947,1.05937,1.039815
1.0605,1.0505,1.0388,1.0493,1.2879,2019-10-01,0.668110512202569,0.331889487797431,1.2873155,1.05071,1.060355,1.041375
1.1013,1.1054,1.0557,1.0796,1.4944,2019-10-02,0.519390180119887,0.480609819880113,1.2841755,1.052435,1.06227,1.043025
1.091,1.0742,1.0793,1.084,1.1016,2019-10-03,0.480966010079247,0.519033989920753,1.2499615,1.05432,1.063175,1.04591
1.0635,1.0411,1.0579,1.0589,1.0591,2019-10-04,0.488357436574226,0.511642563425774,1.2584615,1.0545,1.06376,1.045745
1.0703,1.0646,1.0471,1.0588,1.2776,2019-10-05,0.483428382615886,0.516571617384114,1.2646985,1.05639,1.066045,1.047525
1.067,1.0667,1.0741,1.0704,0.93587,2019-10-06,0.57495852752065,0.42504147247935,1.2550465,1.060025,1.069315,1.05136
1.0696,1.0402,1.0466,1.0561,1.2768,2019-10-07,0.572153195930262,0.427846804069738,1.2514215,1.06436,1.073965,1.055175
1.0807,1.0778,1.0432,1.0622,1.4694,2019-10-08,0.348981907941933,0.651018092058067,1.2327265,1.065735,1.074985,1.056885
1.0579,1.0885,1.0588,1.0608,0.9903,2019-10-09,0.27782565787871,0.72217434212129,1.2361165,1.066685,1.07625,1.05765
1.0558,1.0764,1.0328,1.0465,1.3304,2019-10-10,0.264755385725034,0.735244614274966,1.1833365,1.06757,1.07581,1.059825
1.0605,1.0482,1.0642,1.0612,0.96338,2019-10-11,0.210515203582814,0.789484796417186,1.1916065,1.067965,1.07647,1.05985
1.082,1.0588,1.0563,1.0679,1.2768,2019-10-12,0.225521218783067,0.774478781216933,1.2145765,1.067645,1.07671,1.058885
1.0724,1.0615,1.0762,1.0732,0.96652,2019-10-13,0.175532686085553,0.824467313914447,1.2360315,1.067345,1.077295,1.05764
1.0774,1.0522,1.0532,1.064,1.2692,2019-10-14,0.192436900454105,0.807563099545895,1.2564315,1.067975,1.07854,1.057175
1.0727,1.0711,1.0682,1.0705,1.0434,2019-10-15,0.158149307950791,0.841850692049209,1.2565115,1.0702,1.081205,1.05925
1.097,1.1038,1.0975,1.0978,0.99586,2019-10-16,0.280351700706639,0.719648299293361,1.263088,1.072765,1.084185,1.06136
1.1224,1.1213,1.0891,1.1069,1.2647,2019-10-17,0.220213618442285,0.779786381557715,1.249718,1.07401,1.084605,1.062875
1.0822,1.061,1.0579,1.0692,1.2572,2019-10-18,0.159057842002117,0.840942157997883,1.235878,1.076055,1.08643,1.06533
1.0718,1.0488,1.042,1.056,1.3796,2019-10-19,0.134811027195748,0.865188972804252,1.2342915,1.07624,1.086555,1.06562
1.0602,1.0493,1.0576,1.0581,1.0267,2019-10-20,0.110971854297511,0.889028145702489,1.2211715,1.078755,1.088815,1.068595
1.0737,1.0674,1.0393,1.0572,1.4533,2019-10-21,0.0925270831132326,0.907472916886767,1.2312375,1.080805,1.091215,1.069785
1.1061,1.1127,1.0364,1.0732,1.9538,2019-10-22,0.0529992686415256,0.947000731358475,1.2276075,1.08085,1.090975,1.069865
1.1027,1.0765,1.0544,1.078,1.5307,2019-10-23,0.0226865033826913,0.977313496617309,1.2420315,1.08084,1.09149,1.068975
1.0884,1.109,1.0486,1.0715,1.4671,2019-10-24,0.0217565021387536,0.978243497861246,1.2512115,1.08186,1.09291,1.069385
