year,month,day,47N,46N,45N,44N,43N,42N,41N,40N,39N,38N,37N,36N,35N,34N,33N,32N,31N
2002,7,11,0.3,0.537,5.386,5.717,13.919,30.787,21.257,28.55,19.261,3.059,-0.656,-4.918,1.41,-0.434,0.014,0.163,-0.069
2002,7,12,0.849,0.665,7.623,6.844,18.065,24.504,22.47,17.237,7.899,-1.262,-1.277,-3.449,0.51,-0.093,0.062,0.378,0.497
2002,7,13,1.441,0.434,2.485,1.249,3.557,-3.888,1.69,4.929,1.512,1.197,0.352,-0.168,2.728,0.629,0.137,0.65,0.754
2002,7,14,0.5,0.449,4.288,5.232,14.898,31.22,29.502,30.217,23.756,12.013,9.2,10.275,6.574,1.315,0.149,0.51,0.544
2002,7,15,0.257,0.34,4.102,5.535,16.807,43.599,41.249,41.372,36.285,10.987,7.846,7.447,3.686,0.429,0.019,-0.16,-0.28
2002,7,16,0.752,0.105,0.428,-2.25,-5.155,-7.466,-5.582,12.344,21.536,8.871,6.859,4.684,2.789,0.071,-0.002,-0.059,-0.137
2002,7,17,0.291,0.135,1.013,0.326,-0.457,-1.04,-3.449,4.222,13.252,7.035,4.91,5.941,3.574,0.368,0.038,0.207,0.465
2002,7,18,0.455,-0.159,-0.192,1.116,2.127,7.305,11.346,21.657,25.993,5.267,4.466,5.578,3.986,0.902,0.053,0.148,0.676
2002,7,19,0.046,-0.229,-0.877,-1.361,0.02,7.479,10.24,31.551,37.851,13.59,8.944,5.426,4.094,0.963,0.044,0.101,0.416
2002,7,20,2.615,0.866,6.137,13.274,7.958,25.067,23.564,26.441,11.606,-2.882,1.471,-3.275,0.788,0.085,0.013,0.028,0.144
2002,7,21,4.025,1.876,7.088,12.36,16.454,35.868,23.149,11.662,-4.005,-7.399,-2.919,-3.73,0.241,-0.039,0.027,0.233,0.51
2002,7,22,0.358,0.106,-0.157,-0.365,0.689,-3.383,-0.673,2.817,-7.981,-7.39,-1.541,-2.294,1.118,0.612,0.09,0.612,1.561
2002,7,23,-0.133,-0.09,-0.399,-0.241,-0.887,-2.801,-1.901,1.38,-5.946,-5.85,-1.631,-1.169,0.527,0.58,0.089,0.368,0.892
2002,7,24,0.118,0.002,-0.116,-0.826,-0.879,-1.97,-2.714,0.836,-2.028,-2.732,0.308,1.633,1.38,0.611,0.048,0.246,0.669
2002,7,25,0.335,0.076,1.133,3.109,2.952,5.193,3.472,10.169,11.135,4.785,5.669,5.003,2.956,1.036,0.074,0.337,0.881
2002,7,26,0.714,0.07,0.811,3.087,7.022,19.213,11.472,22.476,20.191,5.489,3.934,3.656,2.075,1.158,0.054,0.238,0.697
2002,7,27,0.788,0.032,0.289,1.109,9.202,44.015,30.817,31.399,18.528,4.615,0.504,0.299,0.21,-0.041,0.006,-0.009,0.131
2002,7,28,0.139,0.02,0.788,2.81,15.185,56.913,35.081,11.503,2.86,0.071,-2.681,-1.447,-1.237,-0.357,-0.004,0.067,0.421
2002,7,29,0.777,0.159,2.024,6.778,26.516,56.43,20.401,4.325,0.753,-0.607,-2.59,-1.043,-1.781,-0.117,0.025,0.342,1.567
2002,7,30,1.322,0.402,4.432,5.085,26.162,23.668,8.413,-1.442,-3.604,-1.025,-0.03,2.118,4.177,1.042,0.079,0.642,2.093
2002,7,31,2.695,0.721,8.924,11.473,45.364,50.399,26.525,12.407,4.837,2.931,0.973,2.073,3.452,1.277,0.088,0.705,1.936
2002,8,1,2.204,0.499,4.443,5.528,27.411,32.911,23.238,15.63,6.721,2.217,0.357,1.375,2.327,1.589,0.127,0.869,2.215
2002,8,2,0.462,0.157,1.089,-0.932,17.164,32.995,21.984,26.664,13.337,3.11,-0.401,0.174,0.967,0.599,0.104,0.655,1.074
2002,8,3,2.053,1.023,2.168,1.825,20.633,21.337,27.41,40.985,28.843,11.293,1.977,-0.069,1.185,0.279,0.057,0.344,0.169
2002,8,4,0.56,-0.1,-1.453,-1.943,2.055,-9.344,6.743,18.637,21.145,13.449,4.114,1.969,3.342,0.803,0.077,0.247,0.164
2002,8,5,0.115,0.372,0.545,0.149,2.847,-5.523,3.096,16.008,24.84,23.17,9.081,6.068,6.048,1.574,0.063,0.116,0.071
2002,8,6,0.001,0.065,-0.66,-0.618,1.933,0.005,-2.286,16.057,20.674,20.746,11.212,10.285,6.762,2.109,0.066,0.051,-0.022
2002,8,7,0.996,0.598,5.047,11.269,20.866,29.621,20.162,33.702,22.576,7.298,7.353,3.246,3.431,1.353,0.078,0.14,0.363
2002,8,8,0.724,0.605,4.259,7.951,19.52,34.859,29.411,32.676,14.051,1.048,3.083,-0.802,0.803,0.455,0.077,0.268,0.795
2002,8,9,1.192,0.755,3.449,9.521,20.416,37.223,33.839,23.953,9.307,-0.731,1.277,-0.56,0.808,0.435,0.078,0.43,0.98
2002,8,10,2.009,1.455,5.707,14.693,36.178,64.78,50.782,27.495,6.213,-0.439,0.76,0.032,1.437,0.803,0.096,0.343,0.678
2002,8,11,1.141,0.415,5.154,12.529,38.439,60.583,51.771,29.199,11.796,3.239,2.32,1.959,2.989,1.514,0.094,0.25,0.179
2002,8,12,1.61,0.673,6.048,16.775,38.961,37.261,23.781,14.336,7.657,3.111,2.417,2.137,2.471,1.003,0.029,-0.124,-0.134
2002,8,13,1.128,0.423,3.094,11.216,18.713,0.467,0.021,2.833,2.545,0.286,0.664,0.991,1.271,0.328,0.01,-0.059,-0.126
2002,8,14,2.115,0.61,3.612,14.051,18.433,1.72,0.945,3.451,2.718,0.628,0.648,1.158,1.755,0.42,0.026,-0.024,0.023
2002,8,15,2.865,0.956,4.149,15.806,35.085,26.181,23.801,12.183,7.942,2.084,0.953,1.249,1.157,0.381,0.015,0.024,-0.055
2002,8,16,4.193,1.596,6.577,19.715,36.414,37.197,22.219,12.394,3.954,0.378,0.012,0.478,0.41,0.136,0.01,-0.022,0.074
2002,8,17,3.124,1.628,5.278,13.235,22.239,25.159,13.287,13.768,8.262,1.77,0.363,0.776,0.44,0.084,0.009,0.076,0.204
2002,8,18,1.732,0.907,2.998,7.9,21.055,37.261,24.791,29.719,21.317,7.379,2.433,1.433,0.808,0.121,0.006,0.036,0.171
2002,8,19,2.617,1.147,2.915,7.837,15.614,31.281,36.616,54.168,49.032,22.611,3.634,0.913,0.251,0.013,0.002,0.083,0.124
2002,8,20,2.389,0.775,1.098,0.505,0.566,-3.858,4.852,21.93,30.19,21.385,4.253,2.127,0.526,0.279,0.003,0.054,0.228
2002,8,21,2.346,0.984,2.55,6.389,7.638,11.829,20.454,37.255,45.707,33.405,9.173,5.154,1.49,0.782,0.006,0.073,0.03
2002,8,22,1.272,0.754,2.396,5.438,10.955,10.053,13.728,32.505,25.041,10.71,4.767,4.185,1.486,1.255,0.014,0.173,0.395
2002,8,23,1.458,0.889,2.049,0.612,3.048,-7.97,-10.361,7.615,-4.133,-10.67,2.855,5.045,4.309,2.6,0.018,0.291,0.675
2002,8,24,0.634,0.268,-1.377,-3.894,7.645,-7.785,-0.514,19.475,8.209,-0.543,6.185,6.572,6.047,2.784,0.016,0.293,0.855
2002,8,25,1.578,0.802,-0.283,0.844,3.569,-9.433,-0.174,14.661,10.424,4.888,8.993,9.517,9.162,3.359,0.017,0.328,0.906
2002,8,26,1.971,1.168,1.814,1.41,4.77,0.484,2.396,20.563,22.793,18.737,14.744,13.385,12.044,4.302,0.013,0.198,0.677
2002,8,27,-0.056,0.007,-0.5,-0.961,-0.476,0.9,1.792,33.788,37.192,24.242,18.387,6.814,6.771,0.907,0.002,0.031,0.165
2002,8,28,3.23,1.657,4.669,12.737,14.371,37.938,18.904,52.177,36.673,10.313,7.458,-4.645,0.872,-0.586,-0.001,0.007,-0.012
2002,8,29,4.83,2.043,6.349,7.891,11.506,20.931,15.366,25.287,7.285,-2.053,1.723,-3.124,0.679,-0.346,0.001,0.054,0.081
2002,8,30,1.782,0.175,-1.614,-2.904,0.167,12.691,19.567,31.906,15.428,5.026,1.054,-0.165,0.875,-0.042,0.003,0.15,0.483
2002,8,31,0.379,0.334,0.754,2.142,8.636,27.621,25.334,30.193,9.759,-0.06,-0.629,-0.954,-0.344,-0.056,0.005,0.221,0.727
2002,9,1,1.141,0.439,1.098,3.8,12.494,32.446,24.142,18.972,4.554,-0.759,-0.21,1.405,1.307,0.293,0.011,0.262,0.8
2002,9,2,-0.53,-0.147,-0.445,0.355,7.792,25.335,22.328,22.413,8.213,-0.964,-0.558,1.313,0.712,0.285,0.006,0.078,0.073
2002,9,3,-0.048,0.038,-0.33,-0.043,3.618,11.154,18.245,28.475,16.494,5.184,1.207,1.455,0.931,0.134,0.002,0.021,-0.028
2002,9,4,0.073,0.027,-0.363,1.241,2.456,-3.221,1.335,5.463,5.879,5.412,3.457,4.494,3.267,0.228,0.002,0.042,0.02
2002,9,5,0.408,0.087,-0.106,0.372,-0.642,-4.496,-0.244,-2.922,-3.265,-1.951,2.417,7.907,6.362,0.808,0.003,0.097,0.316
2002,9,6,0.263,0.072,-0.084,-0.483,-2.273,-7.433,-0.866,-3.353,-1.445,-1.266,1.386,6.057,4.72,1.744,0.012,0.213,0.448
2002,9,7,-0.231,-0.026,-0.229,0.19,-0.855,-0.238,1.68,4.5,4.754,2.695,2.096,6.709,4.916,2.354,0.015,0.297,0.86
2002,9,8,-1.578,-0.045,-0.244,0.842,-0.448,2.341,2.487,9.755,10.449,6.389,4.422,10.879,6.754,1.972,0.011,0.316,0.813
2002,9,9,-0.324,0.002,-0.067,0.042,-0.772,3.486,2.03,7.967,4.034,1.801,3.226,5.774,2.005,0.708,0.007,0.207,0.539
2002,9,10,0.467,0.015,0.237,0.965,1.798,10.186,5.049,13.45,7.066,2.734,2.715,2.692,-0.427,0.326,0.007,0.225,0.523
2002,9,11,0.287,0.012,0.327,0.869,2.657,12.96,6.962,12.514,7.34,3.035,2.895,2.965,0.08,0.233,0.005,0.177,0.404
2002,9,12,0.565,0.194,0.663,0.61,2.735,5.608,6.632,8.034,7.023,0.153,2.958,5.151,0.924,0.535,0.007,0.364,0.668
2002,9,13,0.72,0.464,0.935,0.72,2.638,1.083,4.592,3.253,4.939,1.312,3.746,9.497,2.656,0.911,0.013,0.457,0.961
2002,9,14,0.372,0.214,0.091,-0.771,0.249,-2.094,0.416,-2.331,1.678,-1.603,2.653,7.567,2.597,0.876,0.019,0.465,0.756
2002,9,15,0.281,0.197,0.186,0.38,2.255,2.286,2.721,0.805,1.937,-2.262,1.295,1.164,1.562,1.324,0.026,0.425,0.664
2002,9,16,-0.421,-0.226,-0.847,-1.302,-2.01,-2.113,-5.229,-3.069,1.467,0.678,2.358,5.762,3.447,2.611,0.028,0.405,0.879
2002,9,17,0.019,0.027,0.079,-0.164,-0.525,0.815,1.391,6.736,10.475,6.01,4.987,14.982,6.702,2.257,0.009,0.058,0.103
2002,9,18,-0.072,-0,0.239,0.073,0.678,4.356,6.799,16.516,13.696,3.668,4.525,4.838,4.855,1.035,0.007,0.02,0.007
2002,9,19,0.097,0.148,0.861,2.192,7.15,16.416,18.002,15.043,-0.359,-3.915,-0.454,-10.392,-0.595,-0.368,0.007,0.013,0.075
2002,9,20,0.376,1.21,2.849,5.878,18.722,31.813,28.607,18.851,2.322,-1.404,-0.358,-2.816,0.257,-0.054,0.012,0.067,0.194
2002,9,21,0.115,0.482,2.208,4.2,11.852,11.698,15.839,11.271,4.427,2.202,0.794,-0.077,0.535,0.192,0.022,0.165,0.446
2002,9,22,0.14,0.857,3.001,3.916,3.098,-1.275,2.962,3.155,2.791,1.729,0.812,1.213,1.061,0.522,0.032,0.229,0.548
2002,9,23,0.666,2.313,7.239,9.606,13.515,9.735,7.101,5.588,5.306,2.472,2.272,3.026,1.616,0.542,0.025,0.151,0.33
2002,9,24,0.138,1.409,7.833,6.553,12.888,18.617,10.827,5.148,3.132,0.918,0.818,-0.575,1.036,0.151,0.007,0.062,0.083
2002,9,25,0.131,0.988,5.186,6.506,16.497,23.967,16.146,8.411,3.389,0.277,-0.859,-2.455,0.469,0.152,0.004,0.078,0.242
2002,9,26,0.274,1.305,8.489,9.246,22.988,27.245,18.121,7.357,4.977,1.329,-0.991,-1.929,0.448,0.256,0.011,0.223,0.575
2002,9,27,0.316,0.985,2.217,4.923,14.487,26.789,24.665,17.275,7.493,2.289,-1.094,-1.28,0.212,0.105,0.011,0.192,0.572
2002,9,28,0.104,0.756,2.335,8.218,14.018,24.702,26.534,11.431,2.647,1.081,-0.429,0.221,0.373,0.001,-0,-0.019,-0.058
2002,9,29,0.167,0.589,-2.245,-0.675,-0.648,-1.241,9.711,4.547,0.601,0.028,-2.139,-1.586,-0.542,-0.055,-0.001,0.036,-0.053
2002,9,30,0.321,1.081,0.147,1.972,2.124,1.485,12.206,19.978,24.26,11.783,6.932,5.423,1.445,0.365,0.006,0.144,0.282
2002,10,1,0.354,1.366,2.821,8.251,17.484,30.382,42.35,49.66,56.516,32.115,21.043,15.434,5.315,0.943,0.011,0.223,0.615
2002,10,2,0.02,0.429,-0.993,-0.694,3.5,16.86,23.592,23.656,16.108,7.319,5.464,4.482,2.43,0.551,0.004,0.185,0.708
2002,10,3,0.111,0.695,-0.822,0.83,5.135,18.879,30.949,28.075,16.57,4.833,-0.189,-1.659,0.205,0.198,0.002,0.234,0.787
2002,10,4,0.554,2.083,5.261,9.512,14.93,24.526,30.828,26.07,18.582,6.64,1.433,-0.478,0.317,0.152,0.006,0.135,0.356
2002,10,5,0.362,0.456,-1.274,1.735,9.514,28.923,43.48,27.198,11.588,0.761,-0.398,-0.663,0.367,0.044,0.007,0.132,0.419
2002,10,6,-6.449,-6.912,-10.165,3.336,16.091,51.427,54.7,30.93,9.087,1.526,-1.529,0.306,0.501,0.245,0.025,0.224,0.309
2002,10,7,2.599,3.147,16.098,36.843,59.421,106.6,75.16,29.899,7.615,3.407,2.582,3.055,1.381,0.388,0.03,0.112,0.322
2002,10,8,5.519,7.71,29.337,54.1,74.157,117.37,90.429,33.786,5.906,1.068,1.232,1.685,0.581,0.397,0.029,-0.003,0.12
2002,10,9,1.941,-0.299,-4.439,-9.001,-1.264,28.256,42.511,8.856,-0.499,-1.456,-0.969,-0.516,0.044,0.259,0.021,-0.019,0.217
2002,10,10,-0.297,-2.087,-8.583,-7.894,12.856,37.831,60.005,33.848,10.854,2.616,0.391,-0.458,0.122,0.183,0.019,0.093,0.332
2002,10,11,2.133,-0.616,-5.695,-7.115,3.024,7.401,37.786,25.47,11.508,3.635,0.509,-0.527,0.01,0.07,0.006,0.064,0.499
2002,10,12,6.422,3.741,7.753,16.324,27.733,11.744,12.805,-1.52,1.608,0.383,-0.476,-0.417,0.08,0.132,0.018,0.094,0.612
2002,10,13,4.892,3.898,7.586,17.969,24.315,5.101,8.822,-2.111,3.465,2.003,0.589,0.514,0.799,0.442,0.042,0.248,1.233
2002,10,14,2.447,1.504,6.685,21.387,29.277,4.382,6.004,-0.416,4.224,2.566,1.307,2.045,1.139,0.693,0.054,0.158,0.902
2002,10,15,2.797,1.812,6.674,13.141,13.03,-3.317,0.355,-3.042,1.631,-0.284,-0.215,1.406,1.013,0.912,0.07,0.343,1.339
2002,10,16,4.017,2.181,7.328,8.208,4.508,-6.696,-6.11,-4.687,-0.15,-1.437,-1.216,0.668,0.384,0.93,0.073,0.4,1.262
2002,10,17,1.41,0.233,1.051,1.319,-1.57,-3.401,-2,-2.271,1.407,-1.115,-0.952,0.444,0.167,0.654,0.039,0.162,0.84
2002,10,18,-0.581,-2.38,-6.256,-3.946,-7.354,-9.395,-4.123,-1.23,2.368,0.489,7.715,1.463,1.025,0.428,-0.01,0.133,0.888
2002,10,19,0.503,-0.052,0.067,-0.738,-3.123,-2.358,1.601,4.215,6.514,3.688,12.268,5.544,4.386,0.531,0.004,0.069,0.741
2002,10,20,5.452,6.366,13.544,13.96,21.847,24.594,16.517,14.241,13.945,7.382,14.207,6.721,6.206,0.499,0.002,0.098,0.687
2002,10,21,3.571,3.012,8.057,10.523,12.869,22.125,18.189,15.593,15.264,7.948,12.036,-1.263,2.369,-0.005,-0.012,0.067,0.636
2002,10,22,-1.216,-4.349,-1.672,1.915,-3.424,5.151,11.212,9.252,8.806,2.744,2.144,-2.573,-0.646,-0.037,0.001,0.065,0.403
2002,10,23,1.524,-0.621,-0.564,-0.732,-12.564,-11.011,-0.653,0.006,1.388,-0.616,-0.046,-1.016,-0.188,0.337,0.025,0.128,0.798
2002,10,24,1.827,0.981,0.443,1.282,-6.439,-7.492,-1.473,-0.026,-1.318,-0.84,-1.138,-1.765,-0.524,0.56,0.057,0.301,1.576
2002,10,25,2.046,1.303,2.538,5.623,4.925,8.165,8.733,6.941,1.93,0.435,-2.287,-2.86,-1.575,-0.042,0.031,0.27,1.775
2002,10,26,3.54,3.651,5.371,8.697,11.808,29.381,25.897,35.731,22.998,14.624,6.512,3.261,1.148,0.208,-0.002,0.248,0.473
2002,10,27,2.441,2.021,4.628,5.136,4.172,9.609,7.86,22.837,18.011,15.35,7.527,4.409,2.419,0.674,0.054,0.29,0.656
2002,10,28,3.314,0.339,0.423,-2.046,-6.089,-5.014,-0.744,16.211,16.225,11.934,5.777,4.491,2.095,0.593,0.027,0.311,0.769
2002,10,29,-0.397,-4.964,-8.33,-10.738,-6.229,-6.025,0.119,18.001,23.554,22.323,11.779,11.376,5.462,1.128,0.04,0.224,0.422
2002,10,30,1.629,0.784,6.955,12.281,7.945,9.981,13.976,17.52,20.509,16.188,9.679,8.053,3.992,0.246,0.037,0.299,-0.35
2002,10,31,-0.672,-3.828,3.134,2.318,3.187,1.048,7.418,11.295,11.896,8.48,7.9,4.171,2.222,0.178,0.057,0.271,-0.324
2002,11,1,-3.236,-5.803,-4.583,-4.612,-2.603,-4.584,-1.339,-5.67,-7.457,-3.917,1.578,-0.007,0.97,0.224,0.061,0.272,-0.1
2002,11,2,1.919,1.235,3.21,-1.3,-0.657,-5.232,-2.922,-12.231,-14.202,-11.232,-3.466,-2.727,-0.628,-0.03,0.058,0.357,0.441
2002,11,3,-1.547,-2.721,-2.975,-6.259,-2.303,-10.554,-3.15,-5.733,-5.716,-3.93,1.318,1.826,2.598,0.39,0.128,0.483,-0.052
2002,11,4,-2.14,-2.927,-3.358,-5.762,-3.216,-5.667,0.436,0.781,5.484,4.285,5.474,6.969,5.134,0.622,0.089,0.24,0.011
2002,11,5,-5.691,-10.499,-7.849,-11.275,-10.727,-8.652,-9.926,-9.238,-2.385,-6.648,-0.473,1.064,1.65,0.193,0.083,0.292,0.175
2002,11,6,-17.682,-19.683,-28.872,-29.739,-18.273,-26.831,-34.146,-32.245,-22.317,-16.661,-7.632,-4.084,-1.191,-0.183,0.094,0.257,0.207
2002,11,7,-23.473,-23.526,-46.625,-25.765,-12.86,-38.701,-38.013,-20.609,-18.071,-17.399,-17.845,-6.213,-4.665,-0.605,0.124,-0.173,-0.704
2002,11,8,-12.792,-9.082,-25.156,-7.529,-1.083,-10.315,-5.756,-3.494,-5.187,-5.617,-6.423,-2.078,-1.475,0.042,0.164,-0.708,-0.727
2002,11,9,-8.268,-9.083,-19.559,-6.507,-2.465,-16.794,-8.828,-8.313,-2.501,0.064,0.799,2.501,1.831,0.806,0.238,-0.211,-0.057
2002,11,10,-6.696,-5.833,-13.076,-3.62,-2.411,-18.351,-10.961,-11.916,-6.136,-3.863,-3.477,-1.375,-1.206,0.457,0.25,0.233,1.272
2002,11,11,-6.24,-7.289,-11.349,-3.661,-2.742,-9.547,-4.641,-5.657,-2.307,-1.661,0.379,1.66,1.347,0.415,0.298,0.8,1.556
2002,11,12,-10.111,-11.535,-16.917,-3.924,-2.832,-6.764,-1.578,-0.169,1.717,0.985,3.025,3.405,3.044,0.238,0.115,0.369,0.486
2002,11,13,-4.401,-2.508,-5.085,-0.976,-0.238,1.723,1.651,3.744,3.951,3.668,4.406,4.838,4.825,1.378,0.267,0.623,0.519
2002,11,14,-1.029,0.978,-0.873,-0.033,0.913,3.63,0.885,6.171,8.677,9.697,9.812,6.6,4.957,0.891,0.165,0.373,0.621
2002,11,15,-2.595,-1.123,0.455,0.017,0.805,3.827,1.141,2.913,1.721,0.339,2.27,-0.177,-1.329,-0.238,0.024,-0.195,-0.195
2002,11,16,-6.701,-4.88,-6.216,-0.306,-2.013,-2.586,-4.711,-1.753,-2.179,0.738,2.194,-0.748,-0.593,-0.276,0.025,-0.328,-0.292
2002,11,17,-2.608,-0.542,-1.529,-0.027,0.556,1.937,2.886,3.891,3.068,3.519,4.761,3.13,1.554,0.137,0.035,0.033,0.12
2002,11,18,-7.192,-6.11,-5.864,-0.163,0.074,2.198,4.426,8.505,6.67,6.035,6.426,2.87,1.503,0.023,-0.018,-0.062,0.186
2002,11,19,-2.944,-2.143,-2.512,-0.054,-0.495,0.011,0.054,3.808,2.13,0.794,1.842,-0.432,-0.518,-0.292,-0.062,-0.132,0.268
2002,11,20,0.749,2.234,0.353,-0.005,0.191,0.445,-0.577,0.153,-0.015,-0.65,0.118,-1.073,-0.471,-0.172,-0.02,-0.099,0.281
2002,11,21,0.868,0.71,-0.331,-0.028,0.034,-0.086,-0.791,1.165,2.024,0.986,-0.008,0.563,0.292,0.133,-0.022,-0.048,0.184
2002,11,22,0.419,0.578,-0.202,0.013,0.732,2.931,8.087,8.069,6.591,3.431,1.898,2.971,1.81,0.721,0.098,0.115,0.54
2002,11,23,-0.148,-0.941,-0.706,-0.137,0.017,-0.376,0.316,0.147,3.541,3.334,2.445,6.069,2.892,1.425,0.154,0.208,0.752
2002,11,24,0.049,-0.724,-0.491,-0.076,0.302,1.074,2.103,4.391,9.399,7.262,6.396,8.664,5.237,1.987,0.132,0.128,0.633
2002,11,25,-0.251,-0.119,0.601,0.098,2.129,5.572,9.559,12.701,17.347,13.362,12.988,9.216,4.681,1.563,0.229,0.108,0.5
2002,11,26,-1.394,-1.568,-0.217,-0.14,0.809,0.848,-4.055,-3.401,-5.915,-8.867,-0.238,-5.209,-2.768,-0.627,0.108,-0.255,0.062
2002,11,27,-1.019,-1.172,-0.315,0.018,1.238,1.288,-0.598,-0.829,-4.714,-6.517,-1.661,-4.186,-2.008,-0.748,-0.012,-0.182,-0.322
2002,11,28,-1.351,-1.326,-0.685,-0.043,1.11,1.881,3.436,1.523,-4.004,-5.175,-2.671,-4.67,-2.278,-0.693,-0.023,-0.2,-0.346
2002,11,29,-2.005,-1.161,-0.634,-0.021,0.669,0.621,1.632,1.129,-2.934,-2.9,-1.625,-3.371,-1.843,-0.466,-0.119,-0.27,-0.456
2002,11,30,-0.924,0.355,0.122,0.077,1.044,1.276,0.876,0.255,-1.314,-0.389,-0.542,-2.063,-1.553,-0.317,-0.215,-0.296,-0.117
2002,12,1,0.166,-0.818,-0.088,-0.26,0.018,-0.488,-1.713,-0.969,-2.448,-1.032,-0.407,-1.481,-0.249,0.013,-0.012,-0.096,0.582
2002,12,2,-0.522,-1.236,-0.376,-0.463,-0.45,-1.394,-3.036,-1.762,-2.96,-1.227,-0.95,-1.163,0.032,0.172,0.074,0.03,0.766
2002,12,3,1.017,0.012,0.115,-0.189,-1.013,-2.085,-4.767,-2.586,-1.771,-1.33,-0.509,-0.597,0.377,0.227,0.03,0.14,0.864
2002,12,4,1.611,0.017,-0.17,-0.449,-2.637,-4.707,-12.885,-6.539,-6.006,-2.085,-0.21,-0.294,0.101,0.059,0.042,0.241,0.99
2002,12,5,-1.06,-1.719,-0.075,-0.311,-0.132,-0.927,-5.818,-2.364,-4.232,0.34,1.077,0.058,0.449,-0.052,0.006,0.191,0.935
2002,12,6,-5.654,-3.131,-0.774,-1.397,-1.087,-2.805,-10.793,-7.503,-10.3,-3.647,-3.113,-1.525,-0.117,-0.075,0.051,0.175,0.647
2002,12,7,-5.443,-2.073,-0.898,-2.751,-1.484,-2.859,-9.321,-5.132,-6.423,-0.984,-1.657,-0.692,-0.159,0.029,-0.009,0.139,0.777
2002,12,8,-3.823,-1.418,-0.709,-2.255,-2.171,-3.589,-9.099,-3.938,-2.15,1.335,0.187,-0.022,0.081,0.117,0.117,0.369,1.053
2002,12,9,-4.451,-3.105,-1.193,-3.704,-3.078,-4.538,-10.373,-4.824,-5.329,-1.704,-3.07,-1.301,-0.509,0.068,0.237,0.355,1.239
2002,12,10,-8.129,-1.937,-1.162,-1.506,-0.76,0.111,-1.049,3.32,3.244,2.287,0.561,1.239,1.299,1.089,0.522,0.674,2.406
2002,12,11,-9.923,-3.421,-2.118,-3.064,-2.401,-1.993,-5.331,2.752,3.253,3.69,2.427,3.313,2.55,1.346,0.432,0.391,1.626
2002,12,12,-22.172,-7.265,-5.603,-8.405,-7.731,-6.404,-14.521,-2.915,-1.606,0.258,0.413,0.436,0.675,0.27,0.091,-0.087,0.261
2002,12,13,-28.909,-2.069,-12.666,-4.688,-1.772,-1.433,-9.375,-6.874,-11.165,-9.46,-9.05,-3.896,-1.738,-0.486,0.044,-0.035,0.394
2002,12,14,-29.076,-7.068,-24.63,-6.425,-4.506,-8.087,-11.291,-20.132,-21.759,-19.426,-14.413,-6.555,-2.815,-0.785,0.109,-0.104,0.477
2002,12,15,-29.421,-9.772,-32.898,-4.371,-3.451,-11.895,-6.243,-15.251,-12.244,-10.246,-6.426,-3.579,-2.069,-0.502,0.006,0.022,0.402
2002,12,16,-10.126,5.278,-5.805,2.39,1.824,-3.663,-0.092,-11.453,-12.355,-6.848,-5.903,-3.239,-1.436,-0.131,-0.013,-0.188,0.08
2002,12,17,-2.501,0.638,-1.379,0.62,1.066,2.099,0.929,0.428,3.411,4.837,3.171,3.012,2.16,1.901,0.619,0.463,0.905
2002,12,18,-3.975,0.027,-1.598,-0.008,0.25,0.568,0.526,-1.427,0.702,-2.721,-0.627,0.59,1.772,1.789,1.081,0.934,1.995
2002,12,19,-11.585,-5.683,-10.556,-4.438,-5.852,-14.465,-12.357,-11.172,-12.922,-9.41,-6.098,-3.025,-1.47,-0.957,0.091,-0.166,0.288
2002,12,20,-4.91,2.675,-0.447,1.068,3.503,2.796,2.651,-2.849,-2.247,-0.8,-0.854,0.258,0.706,0.318,0.107,-0.349,-0.438
2002,12,21,2.547,1.853,2.846,1.04,1.108,8.318,1.402,-3.113,2.453,1.816,0.215,0.516,0.774,0.299,0.223,-0.012,-0.115
2002,12,22,-1.836,-1.771,-1.276,-0.913,-0.599,2.154,0.933,3.274,10.32,7.153,6.952,4.842,3.533,1.038,0.219,0.146,0.266
2002,12,23,-3.99,-2.193,-2.211,-1.087,0.204,4.338,-0.451,1.976,5.062,5.228,5.823,4.071,4.498,1.822,0.73,0.683,0.45
2002,12,24,-7.201,-0.944,-2.517,-2.897,-2.87,-0.491,-5.238,-5.193,0.056,-1.73,0.063,-0.361,0.278,0.431,-0.049,-0.535,-0.654
2002,12,25,-7.728,-1.095,-5.089,-4.42,-6.652,-5.837,-10.535,-5.394,-2.648,-4.846,-4.154,-3.251,-2.072,-0.558,-0.084,0.328,-0.902
2002,12,26,-0.777,2.663,2.707,2.175,1.869,3.47,-1.204,-1.755,-5.683,-4.4,-4.265,-4.025,-3.131,-0.974,0.162,0.447,0.16
2002,12,27,-3.266,0.293,-3.959,-2.366,-5.79,-9.22,-9.926,-14.479,-20.107,-11.495,-8.152,-4.318,-3.994,-0.357,0.314,1.244,1.357
2002,12,28,-1.289,1.633,-1.737,-1.023,-1.258,-4.707,-4.158,-7.088,-7.868,-3.157,-3.402,-1.314,-2.272,1.041,0.16,0.706,0.153
2002,12,29,0.248,1.498,1.659,0.812,1.912,4.734,1.661,3.452,8.162,5.937,3.726,4.983,3.073,2.639,0.733,0.896,0.754
2002,12,30,-2.485,-0.15,0.299,-0.224,-0.019,0.783,-2.817,-2.499,-4.721,-5.282,-1.829,-0.028,-0.019,1.213,1.032,1.253,1.453
